sim_time,phase,error_shoulder_joint,error_upperArm_joint,error_foreArm_joint,error_wrist1_joint,error_wrist2_joint,error_wrist3_joint,q_shoulder_joint,q_upperArm_joint,q_foreArm_joint,q_wrist1_joint,q_wrist2_joint,q_wrist3_joint,v_shoulder_joint,v_upperArm_joint,v_foreArm_joint,v_wrist1_joint,v_wrist2_joint,v_wrist3_joint,reference_shoulder_joint,reference_upperArm_joint,reference_foreArm_joint,reference_wrist1_joint,reference_wrist2_joint,reference_wrist3_joint,command_effort_shoulder_joint,command_effort_upperArm_joint,command_effort_foreArm_joint,command_effort_wrist1_joint,command_effort_wrist2_joint,command_effort_wrist3_joint
31.27,B：搬运至 P3 上方 · 执行,-5.217544202940072e-05,-1.1606061549568336e-05,4.133254139460085e-05,-3.6266053177372304e-05,1.681932326902391e-05,-0.0011197057909061447,0.3589569076948215,0.1742321614062525,1.677429519058131,-0.06899268444311453,1.5708336729400578,0.3199475801864746,-1.8374634303292974,0.38239841938522445,0.2789206247815124,-0.0821986723118625,-0.0002560067379557718,-1.3430982960574642,0.3589047322527921,0.17422055534470293,1.6774708515995256,-0.0690289504962919,1.5708504922633268,0.3188278743955685,-0.44574384551004675,10.313772975651823,-12.020538960854656,2.1395866729923583,0.07813964182827779,-0.03669015639452639
31.28,B：搬运至 P3 上方 · 执行,-5.4886378081542286e-05,-1.1538057757526365e-05,4.092993080173635e-05,-3.5094125506590634e-05,1.938252549815722e-05,-0.0011197697479051194,0.34047390898177393,0.17805599493006263,1.6802187732760394,-0.0698147906271918,1.570832067925186,0.3065165307550234,-1.8567527550253313,0.38237993453670394,0.2789386332169721,-0.08220867372486684,-8.97922283300556e-05,-1.343100372150883,0.3404190226036924,0.1780444568723051,1.6802597032068411,-0.06984988475269839,1.570851450450684,0.30539676100711827,-0.3328155563001488,10.214214140202392,-12.026125491120604,2.1456714940199126,0.10430432150912058,-0.037181071203222484
31.29,B：搬运至 P3 上方 · 执行,-5.7718052329625014e-05,-1.1312223343162842e-05,4.036467115731135e-05,-3.382063554600856e-05,2.0266974719795883e-05,-0.0011197989768311767,0.3218134894591785,0.1818796706232506,1.6830081901429994,-0.070636998373559,1.5708321416633222,0.2930854465954992,-1.873229069802858,0.38236630747212247,0.2789531480785397,-0.08221907141088418,7.487904402616108e-05,-1.3431047003747176,0.32175577140684886,0.18186835839990745,1.6830485548141567,-0.070670819009105,1.570852408638042,0.291965647618668,-0.22183361326590742,10.112686434369607,-12.032399802011431,2.15260758765266,0.12970984694476337,-0.03764298088472617
31.3,B：搬运至 P3 上方 · 执行,-6.07900792285454e-05,-1.0974394285906408e-05,3.968039138513291e-05,-3.244345041727992e-05,1.963925314041326e-05,-0.001119776388952387,0.3030037687414902,0.18570323432179564,1.6857977260300874,-0.07145930981509427,1.570833727572259,0.2796543106191702,-1.8868937308640528,0.3823577927017841,0.2789631720736078,-0.08223031846270458,0.00021194299160793583,-1.3431107870100658,0.30294297866226166,0.18569225992750973,1.6858374064214725,-0.07149175326551155,1.5708533668253994,0.2785345342302178,-0.11310656262991468,10.008815025008934,-12.039442813704213,2.1605526088726563,0.15427944519811174,-0.038070384532383934
31.31,B：搬运至 P3 上方 · 执行,-6.417621999305068e-05,-1.055840419836307e-05,3.8928924043668545e-05,-3.099294315156431e-05,1.7855319069060016e-05,-0.0011197020364211996,0.28407282058992384,0.18952671985931036,1.6885873291047442,-0.07228169457876657,1.5708364696936876,0.26622312287818883,-1.89775496484834,0.3823510949780672,0.2789674852117367,-0.08223505554943877,0.000308728062881016,-1.3431154905480498,0.2840086443699308,0.189516161455112,1.6886262580287879,-0.07231268752191813,1.5708543250127567,0.26510342084176763,-0.006274640427209648,9.902959863344867,-12.047112820221614,2.1693619024166395,0.17814922651138024,-0.03846806461975993
31.32,B：搬运至 P3 上方 · 执行,-6.788495808895956e-05,-1.0083427173901427e-05,3.8161632693656244e-05,-2.9547686215616875e-05,1.5347948993715832e-05,-0.0011195902745492758,0.2650486534879451,0.19335014640988812,1.6913769480034113,-0.07310407409210908,1.5708399352511204,0.25279189772786675,-1.9058186854431327,0.3823454723595062,0.2789667604294025,-0.08222942891809279,0.0003614376399593505,-1.3431180766789923,0.26498076852985614,0.19334006298271422,1.691415109636105,-0.07313362177832469,1.5708552832001141,0.2516723074533175,0.09873990314390271,9.795132307508128,-12.055386631410851,2.1790262247670933,0.20135979823349934,-0.0388363862747489
31.33,B：搬运至 P3 上方 · 执行,-7.186111795506878e-05,-9.557077525534918e-06,3.7425083396547265e-05,-2.8223688399831026e-05,1.2542858746300567e-05,-0.0011194620099509722,0.24595921225999284,0.19717352158784207,1.694166536160023,-0.0739263323463314,1.5708436985287253,0.23936065607481818,-1.9110900590376936,0.3823405171949889,0.2789617736590704,-0.08221158195807962,0.00037342533786352615,-1.343118665811514,0.24588735114203777,0.19716396451031654,1.6942039612434197,-0.07395455603473124,1.5708562413874716,0.2382411940648672,0.20203921234010963,9.685355549025314,-12.064241486897757,2.189530775171581,0.22394802682255072,-0.039175884933187306
31.34,B：搬运至 P3 上方 · 执行,-7.600268649798902e-05,-8.981694440940435e-06,3.6759815680964536e-05,-2.714765080943926e-05,9.807054960786488e-06,-0.0011193385379471843,0.226832394574982,0.20099684779588428,1.696956053081384,-0.07474834265396611,1.5708473925198843,0.2259294189912398,-1.9135722427842046,0.3823364719115529,0.27895326668228904,-0.08218277902348059,0.0003520921362111393,-1.343117999945011,0.226756391888484,0.20098786610144334,1.696992812897065,-0.07477549030477555,1.570857199574845,0.22481008045329262,0.30349974539778374,9.57339080289203,-12.073739761231547,2.2009802814186386,0.24585705899820354,-0.03948315875266013
31.35,B：搬运至 P3 上方 · 执行,-8.019191897673528e-05,-8.369805920477313e-06,3.6197886204680785e-05,-2.640805480039199e-05,7.419318771573202e-06,-0.001119227844062598,0.20769608364214664,0.20482013737144159,1.6997454665718457,-0.07557001649274397,1.5708507384434145,0.21249819513202944,-1.9132675501151764,0.3823332234004382,0.2789414329159685,-0.08214603286035455,0.0003080634212426981,-1.3431157238670541,0.2076158917231699,0.2048117675655211,1.6997816644580503,-0.07559642454754437,1.570858157762186,0.21137896728796685,0.40338279180280995,9.459445943646687,-12.083800515570385,2.2132857759084152,0.26716037996166353,-0.03976096384771487
31.36,B：搬运至 P3 上方 · 执行,-8.427942124858423e-05,-7.716994271711464e-06,3.577179807212616e-05,-2.6098641450145177e-05,5.557203619943607e-06,-0.0011191667878557854,0.188578129113369,0.20864338608739497,1.7025347442672956,-0.07639126016250071,1.5708535587459238,0.19906702068737225,-1.9101782488493377,0.38232925373022,0.2789268255198437,-0.08209962642202229,0.0002493835427047745,-1.3431098677853595,0.1884938496921204,0.20863566909312325,1.7025705160653677,-0.07641735880395086,1.5708591159495437,0.19794785389951647,0.5019276667157985,9.343746474402378,-12.094347212005383,2.2263544650697953,0.28792174501256046,-0.04001321668755844
